-4.636221e+03	-4.910281e+05	5.531249e+06
-1.991812e+04	-9.137969e+05	3.910958e+06
-3.400343e+04	-7.783445e+05	-6.327858e+06
-3.407974e+04	-4.065221e+05	-1.346606e+06
-2.872599e+04	-2.587394e+05	1.922566e+07
-2.747343e+04	-3.216384e+05	4.234884e+07
-3.002872e+04	-4.441207e+05	5.991743e+07
-3.348365e+04	-5.472383e+05	7.072875e+07
-3.604765e+04	-6.091506e+05	7.660595e+07
-3.707509e+04	-6.313956e+05	7.998447e+07
-3.651841e+04	-6.226537e+05	8.299815e+07
-3.457758e+04	-5.923569e+05	8.724512e+07
-3.153906e+04	-5.484590e+05	9.381398e+07
-2.772088e+04	-4.968082e+05	1.033979e+08
-2.348084e+04	-4.409716e+05	1.164366e+08
-1.929026e+04	-3.819802e+05	1.332763e+08
-1.590600e+04	-3.176871e+05	1.543657e+08
-1.457701e+04	-2.413398e+05	1.805268e+08
-1.639363e+04	-1.384157e+05	2.133852e+08
-1.098257e+04	-1.074868e+05	2.523003e+08
-2.390366e+04	-1.874484e+06	-6.510672e+06
-8.121048e+04	-3.307830e+06	-3.716600e+07
-1.190803e+05	-2.571468e+06	-7.149094e+07
-1.138041e+05	-1.318135e+06	-7.655980e+07
-1.003209e+05	-8.590427e+05	-6.142939e+07
-9.997165e+04	-1.006645e+06	-4.204287e+07
-1.092858e+05	-1.340176e+06	-2.596055e+07
-1.204479e+05	-1.642254e+06	-1.539972e+07
-1.288705e+05	-1.840779e+06	-9.938436e+06
-1.328573e+05	-1.929031e+06	-8.005059e+06
-1.322146e+05	-1.924584e+06	-7.735474e+06
-1.273674e+05	-1.851154e+06	-7.409774e+06
-1.189371e+05	-1.731298e+06	-5.641064e+06
-1.075688e+05	-1.583789e+06	-1.435642e+06
-9.389102e+04	-1.422576e+06	5.812321e+06
-7.861217e+04	-1.255790e+06	1.636668e+07
-6.290408e+04	-1.083968e+06	3.023322e+07
-4.925266e+04	-8.964659e+05	4.729363e+07
-3.518223e+04	-7.544067e+05	6.480376e+07
-1.837311e+04	-6.359242e+05	8.414013e+07
-5.130914e+04	-3.964907e+06	-1.567765e+07
-1.542061e+05	-6.313905e+06	-5.686796e+07
-2.069177e+05	-4.499500e+06	-8.951513e+07
-1.951282e+05	-2.373532e+06	-9.289462e+07
-1.795210e+05	-1.632751e+06	-8.183807e+07
-1.834687e+05	-1.794582e+06	-6.700499e+07
-1.998468e+05	-2.265365e+06	-5.339824e+07
-2.181956e+05	-2.731370e+06	-4.328379e+07
-2.324054e+05	-3.067377e+06	-3.707858e+07
-2.400468e+05	-3.243509e+06	-3.405442e+07
